source_id,jurisdiction,regulator,document_type,document_title,instrument_id,url,url_verified,verification_method,file_format,date_published,commencement_date,currency_version_date,legislative_currency,hazard_category,industry_relevance,priority_tier,pre_harmonisation,license_notes,ingestable,ingest_caveat,download_attempted,notes
NZ-ACOP-036,NZ,WorkSafe New Zealand,acop,HSNOCOP50: LPG compliance 100kg to 300kg,HSNOCOP 50,https://www.worksafe.govt.nz/dmsdocument/2254-hsnocop50-lpg-compliance-100kg-to-300kg/,false,regulator_index,PDF,,,,VERIFY,CHEMICAL,ALL,3,n/a,crown-copyright-open-attribution,true,,,Added after 2026-07-02 official WorkSafe NZ ACOP publication-filter validation. HSNO/LPG code listed in WorkSafe NZ PublicationType=ACOP filter; status under current hazardous-substances framework requires verification. Currency/version not independently verified; confirm against the live WorkSafe page before relying on a clause.
NZ-ACOP-037,NZ,WorkSafe New Zealand,acop,HSNOCOP 38: In-situ filling of LPG cylinders,HSNOCOP 38,https://www.worksafe.govt.nz/dmsdocument/2251-hsnocop-38-in-situ-filling-of-lpg-cylinders/,false,regulator_index,PDF,,,,VERIFY,CHEMICAL,ALL,3,n/a,crown-copyright-open-attribution,true,,,Added after 2026-07-02 official WorkSafe NZ ACOP publication-filter validation. HSNO/LPG code listed in WorkSafe NZ PublicationType=ACOP filter; status under current hazardous-substances framework requires verification. Currency/version not independently verified; confirm against the live WorkSafe page before relying on a clause.
NZ-ACOP-038,NZ,WorkSafe New Zealand,acop,HSNOCOP 63: Management and handling of used oil,HSNOCOP 63,https://www.worksafe.govt.nz/dmsdocument/2164-hsnocop-63-management-and-handling-of-used-oil/,false,regulator_index,PDF,,,,VERIFY,CHEMICAL,ALL,3,n/a,crown-copyright-open-attribution,true,,,Added after 2026-07-02 official WorkSafe NZ ACOP publication-filter validation. HSNO code listed in WorkSafe NZ PublicationType=ACOP filter; status under current hazardous-substances framework requires verification. Currency/version not independently verified; confirm against the live WorkSafe page before relying on a clause.
NZ-ACOP-039,NZ,WorkSafe New Zealand,acop,Code of Practice for CRI and university exempt laboratories,,https://www.worksafe.govt.nz/dmsdocument/2152-code-of-practice-for-cri-and-university-exempt-laboratories/,false,regulator_index,PDF,,,,VERIFY,CHEMICAL,ALL,3,n/a,crown-copyright-open-attribution,true,,,Added after 2026-07-02 official WorkSafe NZ ACOP publication-filter validation. Laboratory hazardous-substances code listed in WorkSafe NZ PublicationType=ACOP filter; status under current framework requires verification. Currency/version not independently verified; confirm against the live WorkSafe page before relying on a clause.
NZ-ACOP-040,NZ,WorkSafe New Zealand,acop,"HSNOCOP 39: Toxic, corrosive and ecotoxic liquids tank wagons",HSNOCOP 39,https://www.worksafe.govt.nz/dmsdocument/2092-hsnocop-39-toxic-corrosive-and-ecotoxic-liquids-tank-wagons/,false,regulator_index,PDF,,,,VERIFY,CHEMICAL,TRANSPORT,3,n/a,crown-copyright-open-attribution,true,,,Added after 2026-07-02 official WorkSafe NZ ACOP publication-filter validation. HSNO hazardous-substances transport code listed in WorkSafe NZ PublicationType=ACOP filter. Currency/version not independently verified; confirm against the live WorkSafe page before relying on a clause.
NZ-ACOP-041,NZ,WorkSafe New Zealand,acop,HSNOCOP 29: Flammable gases and oxygen tank wagons,HSNOCOP 29,https://www.worksafe.govt.nz/dmsdocument/2086-hsnocop-29-flammable-gases-and-oxygen-tank-wagons/,false,regulator_index,PDF,,,,VERIFY,CHEMICAL,TRANSPORT,3,n/a,crown-copyright-open-attribution,true,,,Added after 2026-07-02 official WorkSafe NZ ACOP publication-filter validation. HSNO hazardous-substances transport code listed in WorkSafe NZ PublicationType=ACOP filter. Currency/version not independently verified; confirm against the live WorkSafe page before relying on a clause.
NZ-ACOP-042,NZ,WorkSafe New Zealand,acop,Operator protective structures on self-propelled mobile mechanical plant,,https://www.worksafe.govt.nz/dmsdocument/1679-operator-protective-structures-on-self-propelled-mobile-mechanical-plant/,false,regulator_index,PDF,,,,VERIFY,PLANT_EQUIPMENT,ALL,2,n/a,crown-copyright-open-attribution,true,,,Added after 2026-07-02 official WorkSafe NZ ACOP publication-filter validation. Mobile mechanical plant protective-structures code listed in WorkSafe NZ PublicationType=ACOP filter. Currency/version not independently verified; confirm against the live WorkSafe page before relying on a clause.
NZ-ACOP-043,NZ,WorkSafe New Zealand,acop,"New Zealand Electrical Code of Practice for inspection, testing and certification of low voltage A.C. railway signalling control circuits (NZECP 60: 1997)",NZECP 60:1997,https://www.worksafe.govt.nz/dmsdocument/1595-new-zealand-electrical-code-of-practice-for-inspection-testing-and-certification-of-low-voltage-a-c-railway-signalling-control-circuits-nzecp-60-1997/,false,regulator_index,PDF,,,,VERIFY,ELECTRICAL,TRANSPORT,3,n/a,crown-copyright-open-attribution,true,,,Added after 2026-07-02 official WorkSafe NZ ACOP publication-filter validation. Electrical Code of Practice listed in WorkSafe NZ PublicationType=ACOP filter; electrical safety regime currency requires verification. Currency/version not independently verified; confirm against the live WorkSafe page before relying on a clause.
NZ-ACOP-044,NZ,WorkSafe New Zealand,acop,New Zealand Electrical Code of Practice for managing electrical risks associated with electrically conductive thermal insulation (NZECP 55: 2016),NZECP 55:2016,https://www.worksafe.govt.nz/dmsdocument/1592-new-zealand-electrical-code-of-practice-for-managing-electrical-risks-associated-with-electrically-conductive-thermal-insulation-nzecp-55-2016/,false,regulator_index,PDF,,,,VERIFY,ELECTRICAL,"CONSTRUCTION,ALL",3,n/a,crown-copyright-open-attribution,true,,,Added after 2026-07-02 official WorkSafe NZ ACOP publication-filter validation. Electrical Code of Practice listed in WorkSafe NZ PublicationType=ACOP filter; electrical safety regime currency requires verification. Currency/version not independently verified; confirm against the live WorkSafe page before relying on a clause.
NZ-ACOP-045,NZ,WorkSafe New Zealand,acop,New Zealand Electrical Code of Practice for the installation of recessed luminaires and auxiliary equipment (NZECP 54: 2001),NZECP 54:2001,https://www.worksafe.govt.nz/dmsdocument/1583-new-zealand-electrical-code-of-practice-for-the-installation-of-recessed-luminaires-and-auxiliary-equipment-nzecp-54-2001/,false,regulator_index,PDF,,,,VERIFY,ELECTRICAL,"CONSTRUCTION,ALL",3,n/a,crown-copyright-open-attribution,true,,,Added after 2026-07-02 official WorkSafe NZ ACOP publication-filter validation. Electrical Code of Practice listed in WorkSafe NZ PublicationType=ACOP filter; electrical safety regime currency requires verification. Currency/version not independently verified; confirm against the live WorkSafe page before relying on a clause.
NZ-ACOP-046,NZ,WorkSafe New Zealand,acop,New Zealand Electrical Code of Practice for homeowner/occupier's electrical wiring work in domestic installations (NZECP 51: 2004),NZECP 51:2004,https://www.worksafe.govt.nz/dmsdocument/1580-new-zealand-electrical-code-of-practice-for-homeowneroccupiers-electrical-wiring-work-in-domestic-installations-nzecp-51-2004/,false,regulator_index,PDF,,,,VERIFY,ELECTRICAL,ALL,3,n/a,crown-copyright-open-attribution,true,,,Added after 2026-07-02 official WorkSafe NZ ACOP publication-filter validation. Electrical Code of Practice listed in WorkSafe NZ PublicationType=ACOP filter; electrical safety regime currency requires verification. Currency/version not independently verified; confirm against the live WorkSafe page before relying on a clause.
NZ-ACOP-047,NZ,WorkSafe New Zealand,acop,New Zealand Electrical Code of Practice for repair and maintenance of domestic electrical appliances by the owner of the appliance (NZECP 50: 2004),NZECP 50:2004,https://www.worksafe.govt.nz/dmsdocument/1574-new-zealand-electrical-code-of-practice-for-repair-and-maintenance-of-domestic-electrical-appliances-by-the-owner-of-the-appliance-nzecp-50-2004/,false,regulator_index,PDF,,,,VERIFY,ELECTRICAL,ALL,3,n/a,crown-copyright-open-attribution,true,,,Added after 2026-07-02 official WorkSafe NZ ACOP publication-filter validation. Electrical Code of Practice listed in WorkSafe NZ PublicationType=ACOP filter; electrical safety regime currency requires verification. Currency/version not independently verified; confirm against the live WorkSafe page before relying on a clause.
NZ-ACOP-048,NZ,WorkSafe New Zealand,acop,"ACOP: The design, safe operation, maintenance and service of boilers",,https://www.worksafe.govt.nz/dmsdocument/1571-acop-the-design-safe-operation-maintenance-and-service-of-boilers/,false,regulator_index,PDF,,,,VERIFY,PLANT_EQUIPMENT,"MANUFACTURING,ALL",1,n/a,crown-copyright-open-attribution,true,,,Added after 2026-07-02 official WorkSafe NZ ACOP publication-filter validation. Boiler design/operation/maintenance ACOP listed in WorkSafe NZ PublicationType=ACOP filter. Currency/version not independently verified; confirm against the live WorkSafe page before relying on a clause.
NZ-ACOP-049,NZ,WorkSafe New Zealand,acop,New Zealand Electrical Code of Practice for high voltage live line work - Part 1 (NZECP 46: 2003),NZECP 46:2003,https://www.worksafe.govt.nz/dmsdocument/1568-new-zealand-electrical-code-of-practice-for-high-voltage-live-line-work-part-1-nzecp-46-2003/,false,regulator_index,PDF,,,,VERIFY,ELECTRICAL,ALL,3,n/a,crown-copyright-open-attribution,true,,,Added after 2026-07-02 official WorkSafe NZ ACOP publication-filter validation. Electrical Code of Practice listed in WorkSafe NZ PublicationType=ACOP filter; electrical safety regime currency requires verification. Currency/version not independently verified; confirm against the live WorkSafe page before relying on a clause.
NZ-ACOP-050,NZ,WorkSafe New Zealand,acop,New Zealand Electrical Code of Practice for harmonic levels (NZECP 36: 1993),NZECP 36:1993,https://www.worksafe.govt.nz/dmsdocument/1562-new-zealand-electrical-code-of-practice-for-harmonic-levels-nzecp-36-1993/,false,regulator_index,PDF,,,,VERIFY,ELECTRICAL,ALL,3,n/a,crown-copyright-open-attribution,true,,,Added after 2026-07-02 official WorkSafe NZ ACOP publication-filter validation. Electrical Code of Practice listed in WorkSafe NZ PublicationType=ACOP filter; electrical safety regime currency requires verification. Currency/version not independently verified; confirm against the live WorkSafe page before relying on a clause.
NZ-ACOP-051,NZ,WorkSafe New Zealand,acop,New Zealand Electrical Code of Practice for power systems earthing (NZECP 35: 1993),NZECP 35:1993,https://www.worksafe.govt.nz/dmsdocument/1553-new-zealand-electrical-code-of-practice-for-power-systems-earthing-nzecp-35-1993/,false,regulator_index,PDF,,,,VERIFY,ELECTRICAL,ALL,3,n/a,crown-copyright-open-attribution,true,,,Added after 2026-07-02 official WorkSafe NZ ACOP publication-filter validation. Electrical Code of Practice listed in WorkSafe NZ PublicationType=ACOP filter. Duplicate NZECP:35 listing deliberately not duplicated. Currency/version not independently verified; confirm against the live WorkSafe page before relying on a clause.
NZ-ACOP-052,NZ,WorkSafe New Zealand,acop,ACOP: Passenger ropeways in New Zealand,,https://www.worksafe.govt.nz/dmsdocument/1019-acop-passenger-ropeways-in-new-zealand/,false,regulator_index,PDF,,,,VERIFY,PLANT_EQUIPMENT,"TRANSPORT,ALL",2,n/a,crown-copyright-open-attribution,true,,,Added after 2026-07-02 official WorkSafe NZ ACOP publication-filter validation. Passenger-ropeways ACOP listed in WorkSafe NZ PublicationType=ACOP filter. Currency/version not independently verified; confirm against the live WorkSafe page before relying on a clause.
NZ-GPG-001,NZ,WorkSafe New Zealand,good_practice_guideline,Best Practice Guidelines for Working at Height in New Zealand,,https://www.worksafe.govt.nz/dmsdocument/500-best-practice-guidelines-for-working-at-height-in-new-zealand,false,search_snippet,PDF,,,,CURRENT,FALLS,"CONSTRUCTION,ALL",2,n/a,crown-copyright-open-attribution,true,,,"Search confirms dmsdocument/500 'Best practice guidelines for working at height in New Zealand'. Hierarchy: eliminate/isolate/minimise; covers fall protection, scaffolding, ladders, harnesses. Companion fact sheets exist (e.g. dmsdocument/503 planning, dmsdocument/509 equipment selection). Mapped FALLS. Crown copyright, attribution required."
NZ-GPG-002,NZ,WorkSafe New Zealand,good_practice_guideline,Conducting asbestos surveys – Good practice guidelines for asbestos surveyors,,https://www.worksafe.govt.nz/topic-and-industry/asbestos/conducting-asbestos-surveys-good-practice-guidelines-for-asbestos-surveyors/,false,search_snippet,PDF,,,,CURRENT,CHEMICAL,"CONSTRUCTION,ALL",2,n/a,crown-copyright-open-attribution,true,,,"WorkSafe GPG for asbestos surveyors (planning, carrying out and reporting management / refurbishment-demolition surveys). Part of the refreshed asbestos guidance suite alongside the 2016 Asbestos ACOP. Slug normalised to '...good-practice-guidelines...' (enumerator title said 'guidance'). Mapped CHEMICAL. VERIFY exact slug against the asbestos topic index. Crown copyright, attribution required."
NZ-GPG-003,NZ,WorkSafe New Zealand,good_practice_guideline,Confined spaces: planning entry and working safely in a confined space,,https://www.worksafe.govt.nz/topic-and-industry/confined-spaces-planning-entry-and-working-safely-in-a-confined-space/,true,direct_fetch,PDF,,,,CURRENT,CONFINED_SPACES,"MANUFACTURING,CONSTRUCTION,ALL",2,n/a,crown-copyright-open-attribution,true,,,CORRECTION: page fetched OK (200) but this is NOT a full 'Good Practice Guidelines' — it is a short WorkSafe QUICK GUIDE (~181KB PDF) summarising the standard. WorkSafe endorses AS 2865 Confined spaces as the current state of knowledge and states the quick guide is not a substitute for the standard. Removed the '– Good Practice Guidelines' suffix from the title to avoid overstating its status. Mapped CONFINED_SPACES. Note AS 2865 itself is a third-party AS/NZS standard (copyright Standards Australia/NZ) and is NOT covered by the crown-copyright-open licence — do not ingest the standard text.
NZ-GPG-004,NZ,WorkSafe New Zealand,good_practice_guideline,Excavation safety – Good Practice Guidelines,,https://www.worksafe.govt.nz/topic-and-industry/excavation/excavation-safety-gpg/,true,direct_fetch,PDF,,,,CURRENT,FALLS,"CONSTRUCTION,ALL",2,n/a,crown-copyright-open-attribution,true,,,"WorkSafe GPG for excavation work (collapse prevention by shore/bench/batter, access/egress, underground services). Page fetched OK (200); PDF ~5MB; cites AS 2865 and AS 4744. Mapped FALLS (excavation edge fall-in / collapse). Publication date not displayed on page. Crown copyright, attribution required."
NZ-GPG-005,NZ,WorkSafe New Zealand,good_practice_guideline,Exposure monitoring and health monitoring – Good Practice Guidelines,,https://www.worksafe.govt.nz/topic-and-industry/monitoring/guidance-for-businesses/,false,search_snippet,PDF,,,,CURRENT,CHEMICAL,ALL,2,n/a,crown-copyright-open-attribution,true,,,"WorkSafe monitoring guidance (selecting providers; exposure/health monitoring programmes), pairs with the WES/BEI. Exact title/slug not independently re-confirmed this pass; the /topic-and-industry/monitoring/ topic is live. Mapped CHEMICAL. VERIFY the precise document title and slug against the WorkSafe monitoring topic index. Crown copyright, attribution required."
